ID,Label,Final_Prediction,Reasons,Codes,Arabic_Descriptions,Orthography,word count,Morphology,syntactic,vocab,content
20900010019,10,10,"['inna_wa_akhawataha', 'kana_wa_akhawataha']","{'syntactic': ['S10-1', 'S10-2']}","['إن وأخواتها', 'كان وأخواتها']",,,,S,,
21300010018,9,9,['interrogative_alif'],{'Morphology': ['M9-2']},['أداة الاستفهام:  أ (أسمعتَ؟)'],,,M,,,
21300010027,12,12,"['S12-1', 'exception', 'V12-5']","{'syntactic': ['S12-1', 'S12-2'], 'vocab': ['V12-5']}","['جمل اعتراضية  ( تفسير- دعاء...)', 'استثناء', '(بل - بلى - أجل - قط)']",,,,S,V,
30100010012,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30100010030,13,13,['S13-1'],{'syntactic': ['S13-1']},['الجمل شرطية ( مركبة - عادية)'],,,,S,,
30100010035,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30100030033,14,14,"['S14-1', 'samerMSA_4.0', 'vocab_14.0']","{'syntactic': ['S14-1'], 'vocab': ['V14-1', 'V14-2']}","['التوكيد المعنوي', 'مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,S,V,
30100040009,12,12,['S12-1'],{'syntactic': ['S12-1']},['جمل اعتراضية  ( تفسير- دعاء...)'],,,,S,,
30100050019,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30100050024,12,12,"['exception', 'S12-3']","{'syntactic': ['S12-2', 'S12-3']}","['استثناء', 'حصر']",,,,S,,
30100100006,12,12,['S12-1'],{'syntactic': ['S12-1']},['جمل اعتراضية  ( تفسير- دعاء...)'],,,,S,,
30100100023,12,12,['V12-5'],{'vocab': ['V12-5']},['(بل - بلى - أجل - قط)'],,,,,V,
30100100038,11,11,"['unique_words', 'M11-1', 'content_level_5']","{'word count': ['WC'], 'Morphology': ['M11-1'], 'content': ['C11-1']}","['عدد الكلمات', 'المشتقات على أنواعها', 'هناك درجة من الرمزية وحاجة للمعرفة السابقة كي يُفهم المقصود من الجملة']",,W,M,,,C
30100100045,10,10,"['kana_wa_akhawataha', 'S10-6', 'relative_pronoun_singular']","{'syntactic': ['S10-2', 'S10-6'], 'vocab': ['V10-1']}","['كان وأخواتها', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به', 'أسماء الوصل المفردة']",,,,S,V,
30100120021,10,10,['kana_wa_akhawataha'],{'syntactic': ['S10-2']},['كان وأخواتها'],,,,S,,
30100120031,13,13,['symbol'],{'vocab': ['V13-3']},['الرموز (ش.م.)'],,,,,V,
30100130016,12,12,"['S12-1', 'samerMSA_3.0']","{'syntactic': ['S12-1'], 'vocab': ['V12-1']}","['جمل اعتراضية  ( تفسير- دعاء...)', 'مفردات فصيحة - سامر ٣']",,,,S,V,
30100180006,13,13,['V13-1'],{'vocab': ['V13-1']},['كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي'],,,,,V,
30100190029,12,12,[],{},[],,,,,,
30100190030,13,13,"['V13-1', 'content_level_6']","{'vocab': ['V13-1'], 'content': ['C13-1']}","['كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي', 'تعابير ثقافية محلية قد لا يفهمها من لا يشترك في نفس الثقافة.']",,,,,V,C
30100190050,12,12,[],{},[],,,,,,
30100480025,8,8,['M8-3'],{'Morphology': ['M8-3']},['سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف'],,,M,,,
30100480027,13,13,['S13-1'],{'syntactic': ['S13-1']},['الجمل شرطية ( مركبة - عادية)'],,,,S,,
30200330012,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30300010012,14,14,"['S14-1', 'samerMSA_4.0', 'vocab_14.0']","{'syntactic': ['S14-1'], 'vocab': ['V14-1', 'V14-2']}","['التوكيد المعنوي', 'مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,S,V,
30300010021,10,10,"['kana_wa_akhawataha', 'S10-6', 'V10-3']","{'syntactic': ['S10-2', 'S10-6'], 'vocab': ['V10-3']}","['كان وأخواتها', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به', '(ممّا – عمّا – عمَّ – علامَ – فيمَ – إلامَ - بمَ...)']",,,,S,V,
30300010028,13,13,"['V13-1', 'content_level_6']","{'vocab': ['V13-1'], 'content': ['C13-1']}","['كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي', 'تعابير ثقافية محلية قد لا يفهمها من لا يشترك في نفس الثقافة.']",,,,,V,C
30300030001,7,7,['O7-1'],{'Orthography': ['O7-1']},['أفعال/أسماء معتلة الآخر'],O,,,,,
30300030015,12,12,['V12-4'],{'vocab': ['V12-4']},['ذو'],,,,,V,
30300030035,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30300030036,10,10,"['kana_wa_akhawataha', 'advanced_khabar', 'S10-6']","{'syntactic': ['S10-2', 'S10-3', 'S10-6']}","['كان وأخواتها', 'خبر مقدم / مبتدأ مؤخر', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به']",,,,S,,
30300060040,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30300200031,12,12,['samerMSA_3.0'],{'vocab': ['V12-1']},['مفردات فصيحة - سامر ٣'],,,,,V,
30300200033,12,12,[],{},[],,,,,,
30400130013,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30400130043,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30400130056,15,15,"['vocab_15.0', 'content_level_7']","{'vocab': ['V15-1'], 'content': ['C15-1']}","['المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها', 'أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها']",,,,,V,C
30500110060,12,12,[],{},[],,,,,,
30500180013,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30500180045,12,12,['S12-1'],{'syntactic': ['S12-1']},['جمل اعتراضية  ( تفسير- دعاء...)'],,,,S,,
30500260045,12,12,"['S12-1', 'samerMSA_3.0']","{'syntactic': ['S12-1'], 'vocab': ['V12-1']}","['جمل اعتراضية  ( تفسير- دعاء...)', 'مفردات فصيحة - سامر ٣']",,,,S,V,
30600110005,15,15,"['vocab_15.0', 'content_level_7']","{'vocab': ['V15-1'], 'content': ['C15-1']}","['المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها', 'أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها']",,,,,V,C
30700010005,12,12,[],{},[],,,,,,
30700010006,12,12,['S12-4'],{'syntactic': ['S12-4']},['بدل (غير ما بعد الإشارة أو بدل الكل).. مثلا بدل بعض أو اشتمال (الرغيفَ ثلثَهُ،المعلمُ علمُهُ)'],,,,S,,
30700140009,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30800210015,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30800230011,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30800240001,15,15,"['vocab_15.0', 'content_level_7']","{'vocab': ['V15-1'], 'content': ['C15-1']}","['المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها', 'أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها']",,,,,V,C
30900040005,17,17,['vocab_17.0'],{'vocab': ['V17']},['مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ'],,,,,V,
30900040031,15,15,"['vocab_15.0', 'content_level_7']","{'vocab': ['V15-1'], 'content': ['C15-1']}","['المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها', 'أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها']",,,,,V,C
30900040037,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30900040082,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30900100027,17,17,['vocab_17.0'],{'vocab': ['V17']},['مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ'],,,,,V,
31000040003,12,12,['samerMSA_3.0'],{'vocab': ['V12-1']},['مفردات فصيحة - سامر ٣'],,,,,V,
31000050004,12,12,"['M12-1', 'S12-1']","{'Morphology': ['M12-1'], 'syntactic': ['S12-1']}","['التصغير', 'جمل اعتراضية  ( تفسير- دعاء...)']",,,M,S,,
31000060007,10,10,"['kana_wa_akhawataha', 'S10-6']","{'syntactic': ['S10-2', 'S10-6']}","['كان وأخواتها', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به']",,,,S,,
31000070007,12,12,['S12-5'],{'syntactic': ['S12-5']},['تمييز'],,,,S,,
31000070020,12,12,['V12-5'],{'vocab': ['V12-5']},['(بل - بلى - أجل - قط)'],,,,,V,
31000070087,15,15,[],{},[],,,,,,
10102230022,8,8,['M8-3'],{'Morphology': ['M8-3']},['سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف'],,,M,,,
10102240009,12,12,['samerMSA_3.0'],{'vocab': ['V12-1']},['مفردات فصيحة - سامر ٣'],,,,,V,
10102260032,9,9,['V9-1'],{'vocab': ['V9-1']},['مفردات تصف حالات مزاجية وشعورية إيجابية وسلبية مثل الفرح، السعادة، الغضب، الأسف، الحسرة'],,,,,V,
10102270045,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
10102270047,10,10,"['inna_wa_akhawataha', 'kana_wa_akhawataha', 'advanced_khabar', 'V10-2']","{'syntactic': ['S10-1', 'S10-2', 'S10-3'], 'vocab': ['V10-2']}","['إن وأخواتها', 'كان وأخواتها', 'خبر مقدم / مبتدأ مؤخر', '(قد – لقد)']",,,,S,V,
10102300011,4,4,"['jar_majroor', 'preposition']","{'syntactic': ['S4-2'], 'vocab': ['V4-1']}","['جار+مجرور', 'حروف الجر']",,,,S,V,
10102360015,12,12,"['S12-1', 'S12-5']","{'syntactic': ['S12-1', 'S12-5']}","['جمل اعتراضية  ( تفسير- دعاء...)', 'تمييز']",,,,S,,
10102370022,6,6,"['verb_past_s_p', 'samerMSA_1.0-msa']","{'Morphology': ['M6-1'], 'vocab': ['V6-1']}","['الفعل الماضي المفرد والجمع', 'مفردات فصيحة - سامر ١']",,,M,,V,
10102370033,12,12,"['S12-1', 'samerMSA_3.0']","{'syntactic': ['S12-1'], 'vocab': ['V12-1']}","['جمل اعتراضية  ( تفسير- دعاء...)', 'مفردات فصيحة - سامر ٣']",,,,S,V,
10102380013,6,6,"['verb_past_s_p', 'samerMSA_1.0-msa']","{'Morphology': ['M6-1'], 'vocab': ['V6-1']}","['الفعل الماضي المفرد والجمع', 'مفردات فصيحة - سامر ١']",,,M,,V,
10102400020,12,12,['samerMSA_3.0'],{'vocab': ['V12-1']},['مفردات فصيحة - سامر ٣'],,,,,V,
10102410019,10,10,['kana_wa_akhawataha'],{'syntactic': ['S10-2']},['كان وأخواتها'],,,,S,,
10102410041,8,8,['M8-3'],{'Morphology': ['M8-3']},['سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف'],,,M,,,
10102420018,7,7,"['O7-1', 'samerMSA_2.0', 'content_level_2']","{'Orthography': ['O7-1'], 'vocab': ['V7-1'], 'content': ['C7-1']}","['أفعال/أسماء معتلة الآخر', 'مفردات فصيحة شائعة - سامر ٢', 'بعض الرمزية أو عدم التصريح المباشر بكل المقصود في الجملة']",O,,,,V,C
10102440017,10,10,"['kana_wa_akhawataha', 'S10-6']","{'syntactic': ['S10-2', 'S10-6']}","['كان وأخواتها', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به']",,,,S,,
10102460017,8,8,"['M8-3', 'samerMSA_2.1']","{'Morphology': ['M8-3'], 'vocab': ['V8-1']}","['سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف', 'مفردات فصيحة - سامر ١ و سامر ٢']",,,M,,V,
10102470003,7,7,"['verb_command', 'samerMSA_2.0']","{'Morphology': ['M7-3'], 'vocab': ['V7-1']}","['فعل الأمر المفرد', 'مفردات فصيحة شائعة - سامر ٢']",,,M,,V,
10102480004,7,7,"['broken_plural', 'samerMSA_2.0']","{'Morphology': ['M7-5'], 'vocab': ['V7-1']}","['جمع التكسير', 'مفردات فصيحة شائعة - سامر ٢']",,,M,,V,
10102480016,7,7,"['broken_plural', 'samerMSA_2.0', 'content_level_2']","{'Morphology': ['M7-5'], 'vocab': ['V7-1'], 'content': ['C7-1']}","['جمع التكسير', 'مفردات فصيحة شائعة - سامر ٢', 'بعض الرمزية أو عدم التصريح المباشر بكل المقصود في الجملة']",,,M,,V,C
10102490024,12,12,[],{},[],,,,,,
10102500011,12,12,['samerMSA_3.0'],{'vocab': ['V12-1']},['مفردات فصيحة - سامر ٣'],,,,,V,
10102510005,11,11,['M11-1'],{'Morphology': ['M11-1']},['المشتقات على أنواعها'],,,M,,,
10102510007,11,11,['M11-1'],{'Morphology': ['M11-1']},['المشتقات على أنواعها'],,,M,,,
10102510024,12,12,"['exception', 'S12-3']","{'syntactic': ['S12-2', 'S12-3']}","['استثناء', 'حصر']",,,,S,,
10102510034,10,10,"['kana_wa_akhawataha', 'advanced_khabar', 'S10-6']","{'syntactic': ['S10-2', 'S10-3', 'S10-6']}","['كان وأخواتها', 'خبر مقدم / مبتدأ مؤخر', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به']",,,,S,,
10102530021,10,10,['kana_wa_akhawataha'],{'syntactic': ['S10-2']},['كان وأخواتها'],,,,S,,
10102560009,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
10200170003,10,10,['passive_voice'],{'Morphology': ['M10-1']},['المبني للمجهول'],,,M,,,
10200170004,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
10200170006,12,12,['S12-5'],{'syntactic': ['S12-5']},['تمييز'],,,,S,,
10200170007,10,10,['passive_voice'],{'Morphology': ['M10-1']},['المبني للمجهول'],,,M,,,
10200210001,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
10300030005,13,13,[],{},[],,,,,,
10300030026,10,10,"['kana_wa_akhawataha', 'S10-6']","{'syntactic': ['S10-2', 'S10-6']}","['كان وأخواتها', 'جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به']",,,,S,,
10300070025,8,8,"['verbal_sentence_with_two_objects', 'content_level_3']","{'syntactic': ['S8-4'], 'content': ['C8-1']}","['جملة فعلية تتعدى إلى مفعولين', 'بعض الرمزية يحتاج معها القارئ إلى مساعدة من يشرح له المقصود من الفكرة']",,,,S,,C
10300070028,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
